sample_id,treatment,motu,reads_raw,found_taxa,common_name,site_code,region_name,region_code,decimal_latitude,decimal_longitude,genus,family,order,class,sample,asv,rank,identity_percentage,evalue,kingdom,phylum,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,location_name,year,extraction_blank,library,sample_collection_date,swell_m,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,notes_about_sample,filtration_comments,region_name_label,region_code_label,dna_extraction_date,extraction_notes,pcr_blank
pecoe-0434,Field blank,motu1,174,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu2,105,Leptocottus armatus,Pacific staghorn sculpin,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Leptocottus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,88,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,133,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,82,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,80,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,127,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,81,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu66,87,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,109,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,125,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,261,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,161,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu66,109,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu110,139,Apodichthys flavidus,Penpoint gunnel,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Apodichthys,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu372,199,Podothecus accipenserinus,Sturgeon poacher,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Podothecus,Agonidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu16,179,Platichthys stellatus,Starry flounder,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Platichthys,Pleuronectidae,Pleuronectiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,103,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu14,105,Myoxocephalus,Myoxocephalus sculpin species,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu7,92,Pholis ornata,Saddleback gunnel,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,125,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,261,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,153,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu66,72,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,130,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu399,85,Myoxocephalus stelleri,Steller's sculpin,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,39,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu7,164,Pholis ornata,Saddleback gunnel,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,126,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu7,268,Pholis ornata,Saddleback gunnel,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu413,152,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,72,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,106,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu426,142,Myoxocephalus stelleri,Steller's sculpin,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,75,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,183,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu7,178,Pholis ornata,Saddleback gunnel,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,77,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu66,309,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,57,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,69,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu7,127,Pholis ornata,Saddleback gunnel,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,233,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu323,14,Unknown bacteria,Bacteria,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,59,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu66,167,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,402,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,363,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu55,31,Aulorhynchus flavidus,Tube-snout,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Aulorhynchus,Aulorhynchidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,292,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu66,91,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu516,31,Unknown organism,Unknown organism,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu43,153,Citharichthys stigmaeus,Speckled sanddab,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Citharichthys,Paralichthyidae,Pleuronectiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,59,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu553,51,Ammodytes personatus,Pacific sandlance,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Ammodytes,Ammodytidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,148,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,284,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu66,146,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,97,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu639,176,Thunnus obesus,Bigeye tuna,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Thunnus,Scombridae,Scombriformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu16,81,Platichthys stellatus,Starry flounder,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Platichthys,Pleuronectidae,Pleuronectiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu1,109,Cymatogaster aggregata,Shiner perch,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu7,178,Pholis ornata,Saddleback gunnel,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,115,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu37,33,Bos,Cow,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,88,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,156,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu3,242,Clupea pallasii,Pacific herring,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0434,Field blank,motu14,126,Myoxocephalus,Myoxocephalus sculpin species,NV_JL,BC_NV,BC_NV,50.444099066666666,-127.50139193333334,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
