sample_id,treatment,motu,reads_raw,found_taxa,common_name,site_code,region_name,region_code,decimal_latitude,decimal_longitude,genus,family,order,class,asv,rank,identity_percentage,evalue,kingdom,phylum,freshwater_only,motu_pa,location_name,year,extraction_blank,library,sample_collection_date,swell_m,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,notes_about_sample,filtration_comments,region_name_label,region_code_label,dna_extraction_date,extraction_notes,pcr_blank
pecoe-0976,Field blank,motu2197,12,Unknown bacteria,Bacteria,HG_DSD,BC_HG,BC_HGa,54.009672,-132.13868533333334,NA,NA,NA,NA,ASV4892,offtarget,96.047,1.1e-114,Bacteria,NA,NA,1,Delkatla Slough,2023,exblank-2023-57,plate_1,2023-08-05 00:00:00,0-0.5,NA,NA,0m,present,"fringing bed and small embayment in estuary, dense and continuous","10m apart along fringing eelgrass bed (~5m wide) along channel, and one sample in very small embayment w seagrass","may be a slightly different location from 2020 samples, which were likely from the dock. gps coordinates for one site along this transect only, Coordinates updated to decimal degrees - KS 2024 October, filtered-950ml",NA,950,none,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,NA,NA
pecoe-0981,Field blank,motu216,8467,Unknown bacteria,Bacteria,HG_MDD,BC_HG,BC_HGa,54.009061333333335,-132.14992066666667,Brucella,Brucellaceae,Hyphomicrobiales,Alphaproteobacteria,ASV473,offtarget,100,2.31e-131,Bacteria,Pseudomonadota,NA,1,Masset Downtown Dock,2023,exblank-2023-58,plate_1,2023-08-05 00:00:00,0-0.5,NA,NA,0m,present,"frinding bed along Masset inlet, high currents, dense, long blades","10m apart along eelgrass large morphology shallow edge (shorter morphology observed in shallows), Masset public dock to the right/North","gps coordinates for one site along this transect only, Coordinates updated to decimal degrees - KS 2024 October, filtered-700ml",NA,700,none,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,NA,NA
pecoe-0981,Field blank,motu253,5450,Unknown bacteria,Bacteria,HG_MDD,BC_HG,BC_HGa,54.009061333333335,-132.14992066666667,NA,NA,NA,NA,ASV597,offtarget,98.419,1.08e-124,Bacteria,NA,NA,1,Masset Downtown Dock,2023,exblank-2023-58,plate_1,2023-08-05 00:00:00,0-0.5,NA,NA,0m,present,"frinding bed along Masset inlet, high currents, dense, long blades","10m apart along eelgrass large morphology shallow edge (shorter morphology observed in shallows), Masset public dock to the right/North","gps coordinates for one site along this transect only, Coordinates updated to decimal degrees - KS 2024 October, filtered-700ml",NA,700,none,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,NA,NA
pecoe-0981,Field blank,motu296,55,Cyanobacteriota,Bacteria,HG_MDD,BC_HG,BC_HGa,54.009061333333335,-132.14992066666667,NA,NA,NA,NA,ASV753,offtarget,85.827,2.52e-71,Bacteria,Cyanobacteriota,NA,1,Masset Downtown Dock,2023,exblank-2023-58,plate_1,2023-08-05 00:00:00,0-0.5,NA,NA,0m,present,"frinding bed along Masset inlet, high currents, dense, long blades","10m apart along eelgrass large morphology shallow edge (shorter morphology observed in shallows), Masset public dock to the right/North","gps coordinates for one site along this transect only, Coordinates updated to decimal degrees - KS 2024 October, filtered-700ml",NA,700,none,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,NA,NA
pecoe-0981,Field blank,motu1354,179,Unknown bacteria,Bacteria,HG_MDD,BC_HG,BC_HGa,54.009061333333335,-132.14992066666667,NA,NA,NA,NA,ASV3613,offtarget,97.959,1.4099999999999996e-118,Bacteria,NA,NA,1,Masset Downtown Dock,2023,exblank-2023-58,plate_1,2023-08-05 00:00:00,0-0.5,NA,NA,0m,present,"frinding bed along Masset inlet, high currents, dense, long blades","10m apart along eelgrass large morphology shallow edge (shorter morphology observed in shallows), Masset public dock to the right/North","gps coordinates for one site along this transect only, Coordinates updated to decimal degrees - KS 2024 October, filtered-700ml",NA,700,none,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,NA,NA
pecoe-0986,Field blank,motu61,1,No BLAST hit,No BLAST hit,HG_DN,BC_HG,BC_HGb,53.15408083335,-132.26982766665,NA,NA,NA,NA,ASV69,NA,NA,NA,NA,NA,NA,1,Deena,2023,exblank-2023-55,plate_1,NA,0-0.5,NA,NA,NA,NA,NA,NA,NA,NA,960,none,"Haida Gwaii, British Columbia","Haida Nation, British Columbia",NA,NA,NA
pecoe-0991,Field blank,motu190,2748,Unknown organism,Unknown organism,HG_TK,BC_HG,BC_HGb,53.19458,-132.12775166665,NA,NA,NA,NA,ASV400,offtarget,97.222,3.9299999999999985e-119,NA,NA,NA,1,Tarundl-Kagan,2023,exblank-2023-56,plate_4,2023-08-17 00:00:00,0-0.5,30.19,by_foot,0.9,present,"large but not super dense, 10-20cm between single plants","consistent depth, parallel to shore","salinity & temp said to be sent when temp logger gets retrieved, 960",17.49,1000,none,"Haida Gwaii, British Columbia","Haida Nation, British Columbia",NA,NA,NA
negpcr-2024-3,PCR blank,motu1,3,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,100,2.61e-84,Eukaryota,Chordata,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-3
negpcr-2024-4,PCR blank,motu17,1,Lumpenus sagitta,Snake prickleback,NA,NA,NA,NA,NA,Lumpenus,Stichaeidae,Perciformes,Teleostei,ASV17,species,100,7.31e-85,Eukaryota,Chordata,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
pecoe-1356,Field blank,motu281,8,Unknown organism,Unknown organism,HG_ROI,BC_HG,BC_HGa,52.20474,-131.14211,NA,NA,NA,NA,ASV704,offtarget,99.598,1.83e-127,NA,NA,NA,1,Rose Inlet,2024,exblank_2024_071,NA,2024-06-25,0-0.5,31.26,by_boat,2,present,NA,east across head of the bay at fish sampling location,secchi disk 3.25m depth,13,1000,NA,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",2025-03-04,NA,negpcr-2024-1
pecoe-1356,Field blank,motu430,159,Grammonema striatula,Diatom,HG_ROI,BC_HG,BC_HGa,52.20474,-131.14211,Grammonema,Fragilariaceae,Fragilariales,Fragilariophyceae,ASV1140,offtarget,100,5.04e-133,Eukaryota,Bacillariophyta,NA,1,Rose Inlet,2024,exblank_2024_071,NA,2024-06-25,0-0.5,31.26,by_boat,2,present,NA,east across head of the bay at fish sampling location,secchi disk 3.25m depth,13,1000,NA,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",2025-03-04,NA,negpcr-2024-1
pecoe-1361,Field blank,motu1,7,Cymatogaster aggregata,Shiner perch,HG_LIE,BC_HG,BC_HGa,52.228491,-131.27842766666666,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,100,2.61e-84,Eukaryota,Chordata,0,1,Louscoone Inlet,2024,exblank_2024_072,NA,2024-06-24,0-0.5,30.53,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,12.8,1000,NA,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",2025-03-07,NA,negpcr-2024-1
pecoe-1361,Field blank,motu3,6,Clupea pallasii,Pacific herring,HG_LIE,BC_HG,BC_HGa,52.228491,-131.27842766666666,Clupea,Clupeidae,Clupeiformes,Teleostei,ASV3,species,100,1.6e-86,Eukaryota,Chordata,0,1,Louscoone Inlet,2024,exblank_2024_072,NA,2024-06-24,0-0.5,30.53,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,12.8,1000,NA,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",2025-03-07,NA,negpcr-2024-1
pecoe-1361,Field blank,motu5,3,Gasterosteus aculeatus,Three-spined stickleback,HG_LIE,BC_HG,BC_HGa,52.228491,-131.27842766666666,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,ASV5,species,100,7.31e-85,Eukaryota,Chordata,0,1,Louscoone Inlet,2024,exblank_2024_072,NA,2024-06-24,0-0.5,30.53,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,12.8,1000,NA,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",2025-03-07,NA,negpcr-2024-1
pecoe-1361,Field blank,motu6,3,Pholis laeta,Crescent gunnel,HG_LIE,BC_HG,BC_HGa,52.228491,-131.27842766666666,Pholis,Pholidae,Perciformes,Teleostei,ASV6,species,100,2.61e-84,Eukaryota,Chordata,0,1,Louscoone Inlet,2024,exblank_2024_072,NA,2024-06-24,0-0.5,30.53,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,12.8,1000,NA,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",2025-03-07,NA,negpcr-2024-1
pecoe-1366,Field blank,motu3,2,Clupea pallasii,Pacific herring,PS_BH,WA_PS,WA_PSb,48.6917997,-122.95277645,Clupea,Clupeidae,Clupeiformes,Teleostei,ASV3,species,100,1.6e-86,Eukaryota,Chordata,0,1,Beach Haven,2024,exblank_2024_065,NA,2024-07-02,0-0.5,26,by_boat,2-2.5,present,"big, robust subtidal meadow! Shoots ~3m long! Lots of little fish.",NA,NA,13.6,1000,NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",2025-02-10,NA,negpcr-2024-1
pecoe-1371,Field blank,motu2338,4,Unknown organism,Unknown organism,PS_NC,WA_PS,WA_PSb,48.70442085,-123.04,NA,NA,NA,NA,ASV5039,offtarget,90.698,1.48e-93,NA,NA,NA,1,"North Cove, Waldron Island",2024,exblank_2024_067,NA,2024-07-03,0-0.5,27,by_foot,1,present,"brobust, dense, subtidal and moderate intertidal",NA,converted lat and long from degrees and decimal minutes.,13.1,600,NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",2025-02-25,NA,negpcr-2024-1
pecoe-1376,Field blank,motu61,2039,No BLAST hit,No BLAST hit,PS_IC,WA_PS,WA_PSb,48.56302955,-122.935074425,NA,NA,NA,NA,ASV69,NA,NA,NA,NA,NA,NA,1,Indian Cove,2024,exblank_2024_065,NA,2024-07-04,0-0.5,30,by_foot,1.2,present,robust subtidal,"10m apart, consistent depth",NA,13.6,550,NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",2025-02-10,NA,negpcr-2024-1
pecoe-1381,Field blank,motu1490,27,Unknown bacteria,Bacteria,PS_FB,WA_PS,WA_PSb,48.482629825,-123.0742029,NA,NA,NA,NA,ASV3878,offtarget,99.609,2.35e-131,Bacteria,NA,NA,1,False Bay,2024,exblank_2024_066,NA,2024-07-05,0-0.5,31.5,by_foot,1-1.25,present,robust subtidal; declining intertidal,"10m apart, see picture on datasheet","End cap to plastic filer unit fell on the floor. Wiped exterior wtih paper towel spritzed wit 10% bleach, then ethanol to try to sterilize it before attaching to filter unit to add buffer.",15.2,500,NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",2025-02-12,NA,negpcr-2024-1
pecoe-1386,Field blank,motu1920,8,Unknown bacteria,Bacteria,PS_FJ,WA_PS,WA_PSb,48.468704175,-123.002191875,NA,NA,NA,NA,ASV4555,offtarget,100,6.57e-127,Bacteria,NA,NA,1,Fourth of July Beach,2024,exblank_2024_065,NA,2024-07-06,0-0.5,30,by_boat,NA,present,patchy (some parts dense) subtidal,"approx. 10m apart, slightly variable detph b/c from boat; see picture on datasheet",NA,12.6,650,NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",2025-02-10,NA,negpcr-2024-1
pecoe-1391,Field blank,motu61,23,No BLAST hit,No BLAST hit,WB_DP,WA_WB,WA_WB,46.995355000000004,-124.1272775,NA,NA,NA,NA,ASV69,NA,NA,NA,NA,NA,NA,1,Damon Point,2024,exblank_2024_073,NA,2024-07-08,0-0.5,28.5,by_foot,1,present,patchy fridnge at below MLLW,NA,NA,15,525,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1391,Field blank,motu957,142,Brucellaceae,Bacteria,WB_DP,WA_WB,WA_WB,46.995355000000004,-124.1272775,Brucella,Brucellaceae,Hyphomicrobiales,Alphaproteobacteria,ASV2703,offtarget,92.218,1.14e-99,Bacteria,Pseudomonadota,NA,1,Damon Point,2024,exblank_2024_073,NA,2024-07-08,0-0.5,28.5,by_foot,1,present,patchy fridnge at below MLLW,NA,NA,15,525,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1396,Field blank,motu1977,23,Bacteria,Bacteria,WB_PA,WA_WB,WA_WB,46.4954275,-124.0263025,NA,NA,NA,NA,ASV4637,offtarget,92.969,5.26e-103,Bacteria,NA,NA,1,"Parcel A, Nahcotta",2024,exblank_2024_073,NA,2024-07-17,0-0.5,25.3,by_foot,0.5,present,NA,NA,NA,18,600,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1401,Field blank,motu1,5,Cymatogaster aggregata,Shiner perch,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,100,2.61e-84,Eukaryota,Chordata,0,1,Stackpole,2024,exblank_2024_073,NA,2024-07-16,0-0.5,27.7,by_foot,0.5,present,NA,NA,new site this year.,NA,600,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1401,Field blank,motu5,435552,Gasterosteus aculeatus,Three-spined stickleback,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,ASV5,species,100,7.31e-85,Eukaryota,Chordata,0,1,Stackpole,2024,exblank_2024_073,NA,2024-07-16,0-0.5,27.7,by_foot,0.5,present,NA,NA,new site this year.,NA,600,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1401,Field blank,motu154,32,Unknown organism,Unknown organism,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,NA,NA,NA,NA,ASV716,offtarget,100,5.04e-133,NA,NA,NA,1,Stackpole,2024,exblank_2024_073,NA,2024-07-16,0-0.5,27.7,by_foot,0.5,present,NA,NA,new site this year.,NA,600,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1401,Field blank,motu5,1913,Gasterosteus aculeatus,Three-spined stickleback,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,ASV330,species,100,7.31e-85,Eukaryota,Chordata,0,1,Stackpole,2024,exblank_2024_073,NA,2024-07-16,0-0.5,27.7,by_foot,0.5,present,NA,NA,new site this year.,NA,600,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1401,Field blank,motu779,566,Unknown bacteria,Bacteria,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,NA,NA,NA,NA,ASV2174,offtarget,96.484,5.1499999999999985e-118,Bacteria,NA,NA,1,Stackpole,2024,exblank_2024_073,NA,2024-07-16,0-0.5,27.7,by_foot,0.5,present,NA,NA,new site this year.,NA,600,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1401,Field blank,motu957,120,Brucellaceae,Bacteria,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,Brucella,Brucellaceae,Hyphomicrobiales,Alphaproteobacteria,ASV2703,offtarget,92.218,1.14e-99,Bacteria,Pseudomonadota,NA,1,Stackpole,2024,exblank_2024_073,NA,2024-07-16,0-0.5,27.7,by_foot,0.5,present,NA,NA,new site this year.,NA,600,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1401,Field blank,motu1977,6,Bacteria,Bacteria,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,NA,NA,NA,NA,ASV4637,offtarget,92.969,5.26e-103,Bacteria,NA,NA,1,Stackpole,2024,exblank_2024_073,NA,2024-07-16,0-0.5,27.7,by_foot,0.5,present,NA,NA,new site this year.,NA,600,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1406,Field blank,motu1977,12,Bacteria,Bacteria,WB_WP,WA_WB,WA_WB,46.89035,-124.08561,NA,NA,NA,NA,ASV4637,offtarget,92.969,5.26e-103,Bacteria,NA,NA,1,Westport Grays Harbour,2024,exblank_2024_073,NA,2024-07-10,0-0.5,28,by_foot,1,present,"~50m band of Z. marina along channel edge S to N, 10m apart, constant depth",NA,"new site this year., I hate this pressure spayer!!!",15-16,600,NA,"Willapa Bay, Washington","Willapa Bay, Washington",2025-03-11,NA,negpcr-2024-1
pecoe-1416,Field blank,motu70,213410,Gobiesox maeandricus,Northern clingfish,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,Gobiesox,Gobiesocidae,Gobiesociformes,Teleostei,ASV81,species,100,7.31e-85,Eukaryota,Chordata,0,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu184,4270,Unknown bacteria,Bacteria,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV386,offtarget,97.656,5.11e-123,Bacteria,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu154,38,Unknown organism,Unknown organism,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV716,offtarget,100,5.04e-133,NA,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu154,118,Unknown organism,Unknown organism,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV958,offtarget,100,5.04e-133,NA,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu460,50,Virgulinella fragilis,Foraminifera,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,Virgulinella,NA,Rotaliida,NA,ASV1242,offtarget,100,5.04e-133,Eukaryota,Foraminifera,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu462,1600,Unknown bacteria,Bacteria,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV1250,offtarget,97.551,6.66e-117,Bacteria,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu467,1588,No BLAST hit,No BLAST hit,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV1261,NA,NA,NA,NA,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu354,232,Unknown organism,Unknown organism,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV1285,offtarget,99.609,2.35e-131,NA,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu547,10,Unknown organism,Unknown organism,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV1524,offtarget,97.665,5.11e-123,NA,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu596,624,Unknown organism,Unknown organism,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV1669,offtarget,99.609,2.35e-131,NA,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu386,31,Unknown bacteria,Bacteria,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV1003,offtarget,98.438,2.36e-126,Bacteria,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu489,36,Unknown organism,Unknown organism,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV1756,offtarget,99.609,2.35e-131,NA,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu709,674,Unknown organism,Unknown organism,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV1984,offtarget,99.609,2.35e-131,NA,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu762,595,Bacteria,Bacteria,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV2121,offtarget,94.332,1.1299999999999999e-104,Bacteria,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu618,13,Unknown bacteria,Bacteria,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV1744,offtarget,97.656,5.11e-123,Bacteria,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu798,318,Bacillariophyta,Diatom,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV2239,offtarget,100,5.04e-133,Eukaryota,Bacillariophyta,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu848,88,uncultured Oomycota,Water mold,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV2394,offtarget,97.845,2.42e-111,Eukaryota,Oomycota,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
pecoe-1416,Field blank,motu630,114,Bacteria,Bacteria,CB_BV,OR_CB,OR_CB,43.35965,-124.316933,NA,NA,NA,NA,ASV1765,offtarget,95.703,1.11e-114,Bacteria,NA,NA,1,Bar View,2024,exblank_2024_077,NA,2024-07-04,0-0.5,NA,NA,NA,present,NA,NA,NA,NA,1050,NA,"Coos Bay, Oregon","Coos Bay, Oregon",2025-03-17,NA,negpcr-2024-1
