sample,asv,reads_raw,sample_id,motu,found_taxa,common_name,rank,identity_percentage,evalue,in_ctrl_field,reads_adjust_field,ctrl_field0,ctrl_fieldlab0,reads_adjust_lab,ctrl_lab0,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,region_code,region_name,site_code,treatment,location_name,decimal_latitude,decimal_longitude,year,extraction_blank,library,dna_extraction_date,sample_collection_date,swell_m,tide,wind,rain,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,organization_participants,bsaredo,reads_adjust
pecoe235,ASV3,2514,pecoe-0235,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,yes,2438,no,no,2514,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,2438
pecoe235,ASV6,5,pecoe-0235,motu6,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,NA,5,no,no,5,no,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0,NA,Other,https://www.fishbase.ca/summary/Gasterosteus-aculeatus.html,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,5
pecoe235,ASV4,30734,pecoe-0235,motu4,Atherinops affinis,Topsmelt silverside,species,95.858,1.23e-72,NA,30734,no,no,30734,no,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,30734
pecoe235,ASV10,1576,pecoe-0235,motu10,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,NA,1576,no,no,1576,no,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,1576
pecoe235,ASV24,4052,pecoe-0235,motu23,Mugil cephalus,Flathead grey mullet,species,100,5.730000000000001e-86,NA,4052,no,no,4052,no,Eukaryota,Chordata,Teleostei,Mugiliformes,Mugilidae,Mugil,0,south to cali,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,4052
pecoe235,ASV89,3038,pecoe-0235,motu75,Paralichthys californicus,California halibut,species,100,7.31e-85,NA,3038,no,no,3038,no,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Paralichthys,0,south to WA,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,3038
pecoe235,ASV39,2487,pecoe-0235,motu37,Hypsoblennius gentilis,Bay blenny,species,100,9.32e-84,NA,2487,no,no,2487,no,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,south to Monterey Bay,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,2487
pecoe235,ASV34,1908,pecoe-0235,motu32,Sardinops sagax,South American pilchard,species,100,4.49e-87,NA,1908,no,no,1908,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Alosidae,Sardinops,0,NA,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,1908
pecoe235,ASV707,2460,pecoe-0235,motu32,Sardinops sagax,South American pilchard,species,100,4.49e-87,NA,2460,no,no,2460,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Alosidae,Sardinops,0,NA,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,2460
pecoe235,ASV284,15,pecoe-0235,motu167,Bacillariophyta,Diatom,offtarget,100,2.31e-131,NA,15,no,no,15,no,Eukaryota,Bacillariophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,15
pecoe235,ASV2206,348,pecoe-0235,motu37,Hypsoblennius gentilis,Bay blenny,species,100,9.32e-84,NA,348,no,no,348,no,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,south to Monterey Bay,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,348
pecoe235,ASV3124,159,pecoe-0235,motu37,Hypsoblennius gentilis,Bay blenny,species,100,9.32e-84,NA,159,no,no,159,no,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,south to Monterey Bay,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,159
pecoe235,ASV3194,149,pecoe-0235,motu32,Sardinops sagax,South American pilchard,species,100,4.49e-87,NA,149,no,no,149,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Alosidae,Sardinops,0,NA,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2021,pecoxn010,Library2,4/5/22,2021-07-30 00:00:00,0-0.5,slack,light,none,37.3,by_foot,1.0,present,"Medium density, 60-70% cover, plants 0.5 meters to over 1.5 meters tall, bed runs parallel to shore ~100 meters, perpendicular to shore 60-70 meters. The seagrass continues into the boat channel drop off, not sure how deep.",45 degrees angle south from sample 1 which was approximately 15 meters from shore. Each samples was 12-15 meters from the last,NA,20.4,"Sarah Bittick, Ahmad Mersaghian, Caroline Thorpe",NA,149
pecoe236,ASV17,28626,pecoe-0236,motu17,Oncorhynchus gorbuscha,Pink salmon,species,100,2.05e-85,yes,0,yes,yes,28610,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0,NA,NA,NA,1,1,CA_LA,CA_LA,LA_UN,Field blank,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn008,Library2,4/1/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,0
pecoe236,ASV44,4606,pecoe-0236,motu42,No BLAST hit,No BLAST hit,NA,NA,NA,yes,0,yes,yes,4606,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_UN,Field blank,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn008,Library2,4/1/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,0
pecoe237,ASV4,12947,pecoe-0237,motu4,Atherinops affinis,Topsmelt silverside,species,95.858,1.23e-72,NA,12947,no,no,12947,no,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn008,Library2,4/1/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,12947
pecoe237,ASV10,10229,pecoe-0237,motu10,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,NA,10229,no,no,10229,no,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn008,Library2,4/1/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,10229
pecoe237,ASV24,8515,pecoe-0237,motu23,Mugil cephalus,Flathead grey mullet,species,100,5.730000000000001e-86,NA,8515,no,no,8515,no,Eukaryota,Chordata,Teleostei,Mugiliformes,Mugilidae,Mugil,0,south to cali,NA,NA,1,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn008,Library2,4/1/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,8515
pecoe237,ASV50,4987,pecoe-0237,motu47,Thunnus alalunga,Albacore,species,100,2.61e-84,NA,4987,no,no,4987,no,Eukaryota,Chordata,Teleostei,Scombriformes,Scombridae,Thunnus,0,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn008,Library2,4/1/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,4987
pecoe237,ASV551,3487,pecoe-0237,motu263,Clupea pallasii,Pacific herring,species,98.837,3.47e-83,NA,3487,no,no,3487,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn008,Library2,4/1/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,3487
pecoe237,ASV3764,61,pecoe-0237,motu1636,Unknown organism,Unknown organism,offtarget,99.315,1.23e-149,NA,61,no,no,61,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn008,Library2,4/1/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,61
pecoe238,ASV4,34322,pecoe-0238,motu4,Atherinops affinis,Topsmelt silverside,species,95.858,1.23e-72,NA,34322,no,no,34322,no,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn010,Library2,4/5/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,34322
pecoe238,ASV24,5401,pecoe-0238,motu23,Mugil cephalus,Flathead grey mullet,species,100,5.730000000000001e-86,NA,5401,no,no,5401,no,Eukaryota,Chordata,Teleostei,Mugiliformes,Mugilidae,Mugil,0,south to cali,NA,NA,1,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn010,Library2,4/5/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,5401
pecoe238,ASV281,29,pecoe-0238,motu144,Pelagibacterales bacterium,Bacteria,offtarget,100,2.31e-131,NA,29,no,no,29,no,Bacteria,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,NA,NA,NA,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn010,Library2,4/5/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,29
pecoe238,ASV305,10002,pecoe-0238,motu4,Atherinops affinis,Topsmelt silverside,species,95.858,1.23e-72,NA,10002,no,no,10002,no,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn010,Library2,4/5/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,10002
pecoe238,ASV284,123,pecoe-0238,motu167,Bacillariophyta,Diatom,offtarget,100,2.31e-131,NA,123,no,no,123,no,Eukaryota,Bacillariophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn010,Library2,4/5/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,123
pecoe238,ASV2053,400,pecoe-0238,motu4,Atherinops affinis,Topsmelt silverside,species,95.858,1.23e-72,NA,400,no,no,400,no,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_UN,Sample,Upper Newport Bay Restoration Bed,33.621294133333336,-117.89923766666666,2021,pecoxn010,Library2,4/5/22,2021-08-05 00:00:00,0-0.5,slack,light,none,36.7,by_foot,1.5,present,"lower density/patchy, up to 70% cover in some places but interspresed with 0-50% cover with Ulva and Gracilaria mixed in. Plants less than or equal to 1 meter tall",parallel to shore towards mouth of bay,NA,21.6,"Sarah Bittick, Ahmad Mersaghian",NA,400
