asv,reads_raw,sample_id,motu,found_taxa,common_name,rank,identity_percentage,evalue,in_ctrl_field,reads_adjust_field,ctrl_field0,ctrl_fieldlab0,reads_adjust_lab,ctrl_lab0,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,region_code,region_name,site_code,treatment,location_name,decimal_latitude,decimal_longitude,year,extraction_blank,library,dna_extraction_date,sample_collection_date,swell_m,tide,wind,rain,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,collection_time_24h,notes_about_sample,lab_notes,extraction_notes,organization_participants,reads_adjust
ASV20,6382,pecoe-0732,motu20,Lumpenus sagitta,Snake prickleback,species,100,7.31e-85,NA,6382,no,no,6382,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Lumpenus,0,north to San Francisco,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Lumpenus-sagitta.html,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",6382
ASV33,1591,pecoe-0732,motu31,Anoplarchus,Cockscomb species,genus,100,7.31e-85,NA,1591,no,no,1591,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Anoplarchus,0,NA,NA,NA,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",1591
ASV48,5447,pecoe-0732,motu46,Cottus,Cottus sculpin species,genus,100,7.31e-85,NA,5447,no,no,5447,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,0,NA,NA,NA,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",5447
ASV43,3183,pecoe-0732,motu41,Sebastes,Rockfish species,genus,100,2.61e-84,NA,3183,no,no,3183,no,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0,NA,NA,NA,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",3183
ASV38,1587,pecoe-0732,motu36,Oncorhynchus kisutch,Coho salmon,species,100,2.05e-85,NA,1587,no,no,1587,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0,NA,Salmon,https://www.fishbase.ca/summary/Oncorhynchus-kisutch.html,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",1587
ASV78,1350,pecoe-0732,motu46,Cottus,Cottus sculpin species,genus,100,7.31e-85,NA,1350,no,no,1350,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,0,NA,NA,NA,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",1350
ASV88,4854,pecoe-0732,motu74,Clinocottus acuticeps,Sharpnose sculpin,species,100,2.05e-85,NA,4854,no,no,4854,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0,north to central cali,Sculpins,https://www.fishbase.ca/summary/Clinocottus-acuticeps.html,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",4854
ASV99,2349,pecoe-0732,motu81,Salvelinus,Char species,genus,100,2.05e-85,NA,2349,no,no,2349,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Salvelinus,0,NA,NA,NA,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",2349
ASV141,2664,pecoe-0732,motu105,Liparis cyclopus,Ribbon snailfish,species,100,7.31e-85,NA,2664,no,no,2664,no,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0,NA,NA,NA,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",2664
ASV85,2394,pecoe-0732,motu71,Rimicola muscarum,Kelp clingfish,species,100,2.61e-84,NA,2394,no,no,2394,no,Eukaryota,Chordata,Teleostei,Gobiesociformes,Gobiesocidae,Rimicola,0,south to Queen Charlotte Islands,NA,https://www.fishbase.se/summary/Rimicola-muscarum.html,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",2394
ASV214,33,pecoe-0732,motu136,Bacillariophyta,Diatom,offtarget,99.605,1.0799999999999996e-129,NA,33,no,no,33,no,Eukaryota,Bacillariophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",33
ASV90,2079,pecoe-0732,motu76,Hexagrammos,Greenling species,genus,100,2.05e-85,NA,2079,no,no,2079,no,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0,NA,NA,NA,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",2079
ASV182,2348,pecoe-0732,motu6,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,NA,2348,no,no,2348,no,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0,NA,Other,https://www.fishbase.ca/summary/Gasterosteus-aculeatus.html,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",2348
ASV690,2514,pecoe-0732,motu5,Pholis laeta,Crescent gunnel,species,100,2.61e-84,NA,2514,no,no,2514,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",2514
ASV347,1029,pecoe-0732,motu190,Eutreptiella marina,Protist,offtarget,100,2.31e-131,NA,1029,no,no,1029,no,Eukaryota,Euglenozoa,Euglenida,Eutreptiales,NA,Eutreptiella,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",1029
ASV557,16,pecoe-0732,motu266,Pseudoalteromonas,Bacteria,offtarget,100,2.31e-131,NA,16,no,no,16,no,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",16
ASV298,1436,pecoe-0732,motu6,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,NA,1436,no,no,1436,no,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0,NA,Other,https://www.fishbase.ca/summary/Gasterosteus-aculeatus.html,1,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",1436
ASV477,93,pecoe-0732,motu240,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,93,no,no,93,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",93
ASV625,150,pecoe-0732,motu293,Unknown organism,Unknown organism,offtarget,99.216,1.3899999999999999e-128,NA,150,no,no,150,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",150
ASV553,12,pecoe-0732,motu264,Bacteria,Bacteria,offtarget,91.304,1.13e-94,NA,12,no,no,12,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",12
ASV1496,153,pecoe-0732,motu595,Bacteria,Bacteria,offtarget,100,2.31e-131,NA,153,no,no,153,no,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",153
ASV653,52,pecoe-0732,motu305,Bacillariophyta,Diatom,offtarget,99.605,1.0799999999999996e-129,NA,52,no,no,52,no,Eukaryota,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",52
ASV1818,3,pecoe-0732,motu709,Unknown bacteria,Bacteria,offtarget,97.561,6.57e-117,NA,3,no,no,3,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",3
ASV2940,60,pecoe-0732,motu1173,Bacteria,Bacteria,offtarget,89.37,2.48e-86,NA,60,no,no,60,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",60
ASV3301,134,pecoe-0732,motu1341,Unknown bacteria,Bacteria,offtarget,96.85,1.4199999999999995e-118,NA,134,no,no,134,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",134
ASV3421,58,pecoe-0732,motu168,Cyanobacteria,Cyanobacteria,offtarget,97.266,2.3799999999999995e-121,NA,58,no,no,58,no,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",58
ASV2958,7,pecoe-0732,motu347,Unknown bacteria,Bacteria,offtarget,96.047,1.1e-114,NA,7,no,no,7,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",7
ASV3655,19,pecoe-0732,motu358,Unknown bacteria,Bacteria,offtarget,98.361,1.1099999999999995e-119,NA,19,no,no,19,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",19
ASV3818,16,pecoe-0732,motu1665,Bacteria,Bacteria,offtarget,92.245,3.1499999999999995e-95,NA,16,no,no,16,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",16
ASV3524,10,pecoe-0732,motu733,Bacteria,Bacteria,offtarget,94.862,1.11e-109,NA,10,no,no,10,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_HGa,BC_HG,HG_LIE,Sample,Louscoone Inlet,52.22686,-131.27596,2022,exblank-2022-030,Library 2,45041,2022-07-13 00:00:00,0-0.5,slack,light,light,30.1,by_boat,3,present,contiunous uniform meadow; eelgrass 1.5-2+ m high and dense,"sampled moving south towards mouth of Louscoone Creek, taken ~10 m apart",GPS site location is location of first sample; GPS points taken for all sample locations,14,07:37:00,550 mL filtered,NA,NA,"Charlotte Houston, Chavonne Guthrie",10
