sample_id,treatment,motu,reads_raw,found_taxa,common_name,site_code,region_name,region_code,decimal_latitude,decimal_longitude,genus,family,order,class,asv,rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,freshwater_only,motu_pa,sample_collection_date,collection_time,filter_time,extraction_blank,volume_filtered,year,sample_notes,location_name,personnel,swell_m,salinity_psu,temperature_c,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,region_name_label,region_code_label,seq_method,sample_box,pcr_blank
exblank-2024-086,Extraction blank,motu2,46791,Leptocottus armatus,Pacific staghorn sculpin,NA,NA,NA,NA,NA,Leptocottus,Cottidae,Perciformes,Teleostei,ASV2,species,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,0,1,NA,NA,NA,exblank-2024-086,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
exblank-2024-086,Extraction blank,motu2,46791,Leptocottus armatus,Pacific staghorn sculpin,NA,NA,NA,NA,NA,Leptocottus,Cottidae,Perciformes,Teleostei,ASV2,species,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,0,1,NA,NA,NA,exblank-2024-086,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
exblank-2024-087,Extraction blank,motu4,57930,Atherinopsis californiensis,Jack silverside,NA,NA,NA,NA,NA,Atherinopsis,Atherinidae,Atheriniformes,Teleostei,ASV4,species,Atherinopsis,Atherinopsis silverside species,genus,95.858,1.23e-72,Eukaryota,Chordata,0,1,NA,NA,NA,exblank-2024-087,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
exblank-2024-087,Extraction blank,motu4,57930,Atherinopsis californiensis,Jack silverside,NA,NA,NA,NA,NA,Atherinopsis,Atherinidae,Atheriniformes,Teleostei,ASV4,species,Atherinopsis,Atherinopsis silverside species,genus,95.858,1.23e-72,Eukaryota,Chordata,0,1,NA,NA,NA,exblank-2024-087,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
exblank-2024-087,Extraction blank,motu74,1748,Blepsias cirrhosus,Silverspotted sculpin,NA,NA,NA,NA,NA,Blepsias,Hemitripteridae,Perciformes,Teleostei,ASV85,species,Blepsias cirrhosus,Silverspotted sculpin,species,100,7.31e-85,Eukaryota,Chordata,0,1,NA,NA,NA,exblank-2024-087,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
exblank-2024-087,Extraction blank,motu74,1748,Blepsias cirrhosus,Silverspotted sculpin,NA,NA,NA,NA,NA,Blepsias,Hemitripteridae,Perciformes,Teleostei,ASV85,species,Blepsias cirrhosus,Silverspotted sculpin,species,100,7.31e-85,Eukaryota,Chordata,0,1,NA,NA,NA,exblank-2024-087,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
exblank-2024-087,Extraction blank,motu74,108833,Blepsias cirrhosus,Silverspotted sculpin,NA,NA,NA,NA,NA,Blepsias,Hemitripteridae,Perciformes,Teleostei,ASV134,species,Blepsias cirrhosus,Silverspotted sculpin,species,99.408,3.4e-83,Eukaryota,Chordata,0,1,NA,NA,NA,exblank-2024-087,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
exblank-2024-089,Extraction blank,motu9,241208,Paralabrax maculatofasciatus,Spotted sand bass,NA,NA,NA,NA,NA,Paralabrax,Serranidae,Perciformes,Teleostei,ASV9,species,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,0,1,NA,NA,NA,exblank-2024-089,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
exblank-2024-089,Extraction blank,motu9,241208,Paralabrax maculatofasciatus,Spotted sand bass,NA,NA,NA,NA,NA,Paralabrax,Serranidae,Perciformes,Teleostei,ASV9,species,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,0,1,NA,NA,NA,exblank-2024-089,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
negpcr-2024-3,PCR blank,motu1,3,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,Eukaryota,Chordata,0,1,NA,NA,NA,NA,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-3
negpcr-2024-3,PCR blank,motu1,3,Cymatogaster aggregata,Shiner perch,NA,NA,NA,NA,NA,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,Eukaryota,Chordata,0,1,NA,NA,NA,NA,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-3
negpcr-2024-4,PCR blank,motu17,1,Lumpenus sagitta,Snake prickleback,NA,NA,NA,NA,NA,Lumpenus,Stichaeidae,Perciformes,Teleostei,ASV17,species,Lumpenus sagitta,Snake prickleback,species,100,7.31e-85,Eukaryota,Chordata,0,1,NA,NA,NA,NA,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
negpcr-2024-4,PCR blank,motu17,1,Lumpenus sagitta,Snake prickleback,NA,NA,NA,NA,NA,Lumpenus,Stichaeidae,Perciformes,Teleostei,ASV17,species,Lumpenus sagitta,Snake prickleback,species,100,7.31e-85,Eukaryota,Chordata,0,1,NA,NA,NA,NA,NA,2024,; xn tech:  ; xn date:  ; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negpcr-2024-4
pecoe-1356,Field blank,motu281,8,Unknown organism,Unknown organism,HG_ROI,BC_HG,BC_HGa,52.2047,-131.14192,NA,NA,NA,NA,ASV704,offtarget,Unknown organism,Unknown organism,offtarget,99.598,1.83e-127,NA,NA,NA,1,2024-06-25,NA,11:01:00,exblank_2024_071,1000,2024,; xn tech: SC; xn date: 2025-03-04; xn notes: ; filtration comments:  ; tech:,Rose Inlet,"Rebecca, Jack, Charonne, Lynn, Jadyn, Lynn",0-0.5,31.26,13,by_boat,2,present,NA,east across head of the bay at fish sampling location,secchi disk 3.25m depth,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,Box 2,negpcr-2024-1
pecoe-1356,Field blank,motu430,159,Grammonema striatula,Diatom,HG_ROI,BC_HG,BC_HGa,52.2047,-131.14192,Grammonema,Fragilariaceae,Fragilariales,Fragilariophyceae,ASV1140,offtarget,Grammonema striatula,Diatom,offtarget,100,5.04e-133,Eukaryota,Bacillariophyta,NA,1,2024-06-25,NA,11:01:00,exblank_2024_071,1000,2024,; xn tech: SC; xn date: 2025-03-04; xn notes: ; filtration comments:  ; tech:,Rose Inlet,"Rebecca, Jack, Charonne, Lynn, Jadyn, Lynn",0-0.5,31.26,13,by_boat,2,present,NA,east across head of the bay at fish sampling location,secchi disk 3.25m depth,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,Box 2,negpcr-2024-1
pecoe-1361,Field blank,motu1,7,Cymatogaster aggregata,Shiner perch,HG_LIE,BC_HG,BC_HGa,52.231753,-131.283363,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,Eukaryota,Chordata,0,1,2024-06-24,NA,15:19:00,exblank_2024_072,1000,2024,; xn tech: SC; xn date: 2025-03-07; xn notes: ; filtration comments:  ; tech:,Louscoone Head,"Lynn Lee, Charonne, Jadyn, Jack, Rebecca, Eric",0-0.5,30.53,12.8,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,Box 2,negpcr-2024-1
pecoe-1361,Field blank,motu1,7,Cymatogaster aggregata,Shiner perch,HG_LIE,BC_HG,BC_HGa,52.231753,-131.283363,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,Eukaryota,Chordata,0,1,2024-06-24,NA,15:19:00,exblank_2024_072,1000,2024,; xn tech: SC; xn date: 2025-03-07; xn notes: ; filtration comments:  ; tech:,Louscoone Head,"Lynn Lee, Charonne, Jadyn, Jack, Rebecca, Eric",0-0.5,30.53,12.8,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,Box 2,negpcr-2024-1
pecoe-1361,Field blank,motu3,6,Clupea pallasii,Pacific herring,HG_LIE,BC_HG,BC_HGa,52.231753,-131.283363,Clupea,Clupeidae,Clupeiformes,Teleostei,ASV3,species,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,0,1,2024-06-24,NA,15:19:00,exblank_2024_072,1000,2024,; xn tech: SC; xn date: 2025-03-07; xn notes: ; filtration comments:  ; tech:,Louscoone Head,"Lynn Lee, Charonne, Jadyn, Jack, Rebecca, Eric",0-0.5,30.53,12.8,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,Box 2,negpcr-2024-1
pecoe-1361,Field blank,motu3,6,Clupea pallasii,Pacific herring,HG_LIE,BC_HG,BC_HGa,52.231753,-131.283363,Clupea,Clupeidae,Clupeiformes,Teleostei,ASV3,species,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,0,1,2024-06-24,NA,15:19:00,exblank_2024_072,1000,2024,; xn tech: SC; xn date: 2025-03-07; xn notes: ; filtration comments:  ; tech:,Louscoone Head,"Lynn Lee, Charonne, Jadyn, Jack, Rebecca, Eric",0-0.5,30.53,12.8,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,Box 2,negpcr-2024-1
pecoe-1361,Field blank,motu5,3,Gasterosteus aculeatus,Three-spined stickleback,HG_LIE,BC_HG,BC_HGa,52.231753,-131.283363,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,ASV5,species,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,Eukaryota,Chordata,0,1,2024-06-24,NA,15:19:00,exblank_2024_072,1000,2024,; xn tech: SC; xn date: 2025-03-07; xn notes: ; filtration comments:  ; tech:,Louscoone Head,"Lynn Lee, Charonne, Jadyn, Jack, Rebecca, Eric",0-0.5,30.53,12.8,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,Box 2,negpcr-2024-1
pecoe-1361,Field blank,motu5,3,Gasterosteus aculeatus,Three-spined stickleback,HG_LIE,BC_HG,BC_HGa,52.231753,-131.283363,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,ASV5,species,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,Eukaryota,Chordata,0,1,2024-06-24,NA,15:19:00,exblank_2024_072,1000,2024,; xn tech: SC; xn date: 2025-03-07; xn notes: ; filtration comments:  ; tech:,Louscoone Head,"Lynn Lee, Charonne, Jadyn, Jack, Rebecca, Eric",0-0.5,30.53,12.8,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,Box 2,negpcr-2024-1
pecoe-1361,Field blank,motu6,3,Pholis laeta,Crescent gunnel,HG_LIE,BC_HG,BC_HGa,52.231753,-131.283363,Pholis,Pholidae,Perciformes,Teleostei,ASV6,species,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,0,1,2024-06-24,NA,15:19:00,exblank_2024_072,1000,2024,; xn tech: SC; xn date: 2025-03-07; xn notes: ; filtration comments:  ; tech:,Louscoone Head,"Lynn Lee, Charonne, Jadyn, Jack, Rebecca, Eric",0-0.5,30.53,12.8,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,Box 2,negpcr-2024-1
pecoe-1361,Field blank,motu6,3,Pholis laeta,Crescent gunnel,HG_LIE,BC_HG,BC_HGa,52.231753,-131.283363,Pholis,Pholidae,Perciformes,Teleostei,ASV6,species,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,0,1,2024-06-24,NA,15:19:00,exblank_2024_072,1000,2024,; xn tech: SC; xn date: 2025-03-07; xn notes: ; filtration comments:  ; tech:,Louscoone Head,"Lynn Lee, Charonne, Jadyn, Jack, Rebecca, Eric",0-0.5,30.53,12.8,by_boat,2,present,NA,"northerly transect, 10m apart",secchi disk 3.5m depth,"Haida Gwaii, British Columbia","Haida Gwaii, British Columbia",NA,Box 2,negpcr-2024-1
pecoe-1366,Field blank,motu3,2,Clupea pallasii,Pacific herring,PS_BH,WA_PS,WA_PSb,48.69185,-122.9528,Clupea,Clupeidae,Clupeiformes,Teleostei,ASV3,species,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,0,1,2024-07-02,NA,11:50:00,exblank_2024_065,1000,2024,; xn tech: SC; xn date: 2025-02-10; xn notes: ; filtration comments:  ; tech:,Beach Haven,"Olivia Graham, Angie, Mansol, Maddie",0-0.5,26,13.6,by_boat,2-2.5,present,"big, robust subtidal meadow! Shoots ~3m long! Lots of little fish.",NA,NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",NA,Box 1,negpcr-2024-1
pecoe-1366,Field blank,motu3,2,Clupea pallasii,Pacific herring,PS_BH,WA_PS,WA_PSb,48.69185,-122.9528,Clupea,Clupeidae,Clupeiformes,Teleostei,ASV3,species,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,0,1,2024-07-02,NA,11:50:00,exblank_2024_065,1000,2024,; xn tech: SC; xn date: 2025-02-10; xn notes: ; filtration comments:  ; tech:,Beach Haven,"Olivia Graham, Angie, Mansol, Maddie",0-0.5,26,13.6,by_boat,2-2.5,present,"big, robust subtidal meadow! Shoots ~3m long! Lots of little fish.",NA,NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",NA,Box 1,negpcr-2024-1
pecoe-1371,Field blank,motu2338,4,Unknown organism,Unknown organism,PS_NC,WA_PS,WA_PSb,48.70453,-123.0551,NA,NA,NA,NA,ASV5039,offtarget,Unknown organism,Unknown organism,offtarget,90.698,1.48e-93,NA,NA,NA,1,2024-07-03,NA,12:45:00,exblank_2024_067,600,2024,; xn tech: SC; xn date: 2025-02-25; xn notes: ; filtration comments:  ; tech:,"North Cove, Waldron Island","Olivia Graham, Angie, Mansol, Maddie",0-0.5,27,13.1,by_foot,1,present,"brobust, dense, subtidal and moderate intertidal",NA,converted lat and long from degrees and decimal minutes.,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",NA,Box 1,negpcr-2024-1
pecoe-1376,Field blank,motu61,2039,No BLAST hit,No BLAST hit,PS_IC,WA_PS,WA_PSb,48.562197,-122.93585,NA,NA,NA,NA,ASV69,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,2024-07-04,NA,12:31:00,exblank_2024_065,550,2024,; xn tech: SC; xn date: 2025-02-10; xn notes: ; filtration comments:  ; tech:,Indian Cove,"Olivia Graham, Angie, Caitlin, Maddie",0-0.5,30,13.6,by_foot,1.2,present,robust subtidal,"10m apart, consistent depth",NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",NA,Box 1,negpcr-2024-1
pecoe-1376,Field blank,motu61,2039,No BLAST hit,No BLAST hit,PS_IC,WA_PS,WA_PSb,48.562197,-122.93585,NA,NA,NA,NA,ASV69,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,2024-07-04,NA,12:31:00,exblank_2024_065,550,2024,; xn tech: SC; xn date: 2025-02-10; xn notes: ; filtration comments:  ; tech:,Indian Cove,"Olivia Graham, Angie, Caitlin, Maddie",0-0.5,30,13.6,by_foot,1.2,present,robust subtidal,"10m apart, consistent depth",NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",NA,Box 1,negpcr-2024-1
pecoe-1381,Field blank,motu1490,27,Unknown bacteria,Bacteria,PS_FB,WA_PS,WA_PSb,48.4821167,-123.07407,NA,NA,NA,NA,ASV3878,offtarget,Unknown bacteria,Bacteria,offtarget,99.609,2.35e-131,Bacteria,NA,NA,1,2024-07-05,NA,13:08:00,exblank_2024_066,500,2024,"End cap to plastic filer unit fell on the floor. Wiped exterior wtih paper towel spritzed wit 10% bleach, then ethanol to try to sterilize it before attaching to filter unit to add buffer.; xn tech: SC; xn date: 2025-02-12; xn notes: ; filtration comments:  ; tech:",False Bay,"Olivia Graham, Angie",0-0.5,31.5,15.2,by_foot,1-1.25,present,robust subtidal; declining intertidal,"10m apart, see picture on datasheet",NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",NA,Box 1,negpcr-2024-1
pecoe-1386,Field blank,motu1920,8,Unknown bacteria,Bacteria,PS_FJ,WA_PS,WA_PSb,48.4686,-123.00056,NA,NA,NA,NA,ASV4555,offtarget,Unknown bacteria,Bacteria,offtarget,100,6.57e-127,Bacteria,NA,NA,1,2024-07-06,NA,12:29:00,exblank_2024_065,650,2024,; xn tech: SC; xn date: 2025-02-10; xn notes: ; filtration comments:  ; tech:,Fourth of July Beach,"Olivia Graham, Angie, Marisol, Maddie",0-0.5,30,12.6,by_boat,NA,present,patchy (some parts dense) subtidal,"approx. 10m apart, slightly variable detph b/c from boat; see picture on datasheet",NA,"Puget Sound & Padilla Bay, Washington","San Juan Islands, Washington",NA,Box 1,negpcr-2024-1
pecoe-1391,Field blank,motu61,23,No BLAST hit,No BLAST hit,WB_DP,WA_WB,WA_WB,46.999,-124.128,NA,NA,NA,NA,ASV69,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,2024-07-08,NA,13:05:00,exblank_2024_073,525,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,Damon Point,Jennifer Ruesink,0-0.5,28.5,15,by_foot,1,present,patchy fridnge at below MLLW,NA,NA,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
pecoe-1391,Field blank,motu61,23,No BLAST hit,No BLAST hit,WB_DP,WA_WB,WA_WB,46.999,-124.128,NA,NA,NA,NA,ASV69,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,2024-07-08,NA,13:05:00,exblank_2024_073,525,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,Damon Point,Jennifer Ruesink,0-0.5,28.5,15,by_foot,1,present,patchy fridnge at below MLLW,NA,NA,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
pecoe-1391,Field blank,motu957,142,Brucellaceae,Bacteria,WB_DP,WA_WB,WA_WB,46.999,-124.128,Brucella,Brucellaceae,Hyphomicrobiales,Alphaproteobacteria,ASV2703,offtarget,Brucellaceae,Bacteria,offtarget,92.218,1.14e-99,Bacteria,Pseudomonadota,NA,1,2024-07-08,NA,13:05:00,exblank_2024_073,525,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,Damon Point,Jennifer Ruesink,0-0.5,28.5,15,by_foot,1,present,patchy fridnge at below MLLW,NA,NA,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
pecoe-1396,Field blank,motu1977,23,Bacteria,Bacteria,WB_PA,WA_WB,WA_WB,46.49593,-124.02633,NA,NA,NA,NA,ASV4637,offtarget,Bacteria,Bacteria,offtarget,92.969,5.26e-103,Bacteria,NA,NA,1,2024-07-17,NA,07:00:00,exblank_2024_073,600,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,"Parcel A, Nahcotta",Jennifer Ruesink,0-0.5,25.3,18,by_foot,0.5,present,NA,NA,NA,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
pecoe-1401,Field blank,motu1,5,Cymatogaster aggregata,Shiner perch,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,Eukaryota,Chordata,0,1,2024-07-16,NA,06:50:00,exblank_2024_073,600,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,Stackpole,Jennifer Ruesink,0-0.5,27.7,NA,by_foot,0.5,present,NA,NA,new site this year.,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
pecoe-1401,Field blank,motu1,5,Cymatogaster aggregata,Shiner perch,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,Eukaryota,Chordata,0,1,2024-07-16,NA,06:50:00,exblank_2024_073,600,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,Stackpole,Jennifer Ruesink,0-0.5,27.7,NA,by_foot,0.5,present,NA,NA,new site this year.,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
pecoe-1401,Field blank,motu5,435552,Gasterosteus aculeatus,Three-spined stickleback,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,ASV5,species,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,Eukaryota,Chordata,0,1,2024-07-16,NA,06:50:00,exblank_2024_073,600,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,Stackpole,Jennifer Ruesink,0-0.5,27.7,NA,by_foot,0.5,present,NA,NA,new site this year.,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
pecoe-1401,Field blank,motu5,435552,Gasterosteus aculeatus,Three-spined stickleback,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,ASV5,species,Gasterosteus aculeatus,Three-spined stickleback,species,100,7.31e-85,Eukaryota,Chordata,0,1,2024-07-16,NA,06:50:00,exblank_2024_073,600,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,Stackpole,Jennifer Ruesink,0-0.5,27.7,NA,by_foot,0.5,present,NA,NA,new site this year.,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
pecoe-1401,Field blank,motu154,32,Unknown organism,Unknown organism,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,NA,NA,NA,NA,ASV716,offtarget,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,1,2024-07-16,NA,06:50:00,exblank_2024_073,600,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,Stackpole,Jennifer Ruesink,0-0.5,27.7,NA,by_foot,0.5,present,NA,NA,new site this year.,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
pecoe-1401,Field blank,motu5,1913,Gasterosteus aculeatus,Three-spined stickleback,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,ASV330,species,Gasterosteus aculeatus,Three-spined stickleback,species,99.408,3.4e-83,Eukaryota,Chordata,0,1,2024-07-16,NA,06:50:00,exblank_2024_073,600,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,Stackpole,Jennifer Ruesink,0-0.5,27.7,NA,by_foot,0.5,present,NA,NA,new site this year.,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
pecoe-1401,Field blank,motu779,566,Unknown bacteria,Bacteria,WB_ST,WA_WB,WA_WB,46.59383,-124.02369,NA,NA,NA,NA,ASV2174,offtarget,Unknown bacteria,Bacteria,offtarget,96.484,5.1499999999999985e-118,Bacteria,NA,NA,1,2024-07-16,NA,06:50:00,exblank_2024_073,600,2024,; xn tech: SC; xn date: 2025-03-11; xn notes: ; filtration comments:  ; tech:,Stackpole,Jennifer Ruesink,0-0.5,27.7,NA,by_foot,0.5,present,NA,NA,new site this year.,"Willapa Bay, Washington","Willapa Bay, Washington",NA,Box 2,negpcr-2024-1
