motu,asv,found_taxa,common_name,rank,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
motu1550,ASV4000,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1564,ASV4023,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1565,ASV4024,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1598,ASV4071,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1602,ASV4076,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1605,ASV4086,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1607,ASV4088,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1620,ASV4108,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1624,ASV4113,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1626,ASV4115,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1627,ASV4116,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1632,ASV4123,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1636,ASV4127,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1637,ASV4129,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1638,ASV4130,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1639,ASV4131,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1680,ASV4194,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1702,ASV4226,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1712,ASV4241,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1713,ASV4242,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1731,ASV4273,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1739,ASV4286,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1740,ASV4287,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1761,ASV4311,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1771,ASV4328,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1772,ASV4329,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1776,ASV4336,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1794,ASV4362,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1796,ASV4364,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1798,ASV4368,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1805,ASV4382,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1813,ASV4395,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1814,ASV4397,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1819,ASV4403,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1831,ASV4415,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1847,ASV4444,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1858,ASV4457,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1863,ASV4466,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1864,ASV4469,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1901,ASV4530,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1906,ASV4537,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1908,ASV4541,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1915,ASV4548,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1928,ASV4567,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1929,ASV4568,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1932,ASV4571,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1251,ASV4576,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1954,ASV4607,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1956,ASV4609,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1968,ASV4625,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1969,ASV4626,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1972,ASV4630,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1973,ASV4631,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1974,ASV4633,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1979,ASV4639,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1988,ASV4651,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1990,ASV4654,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu1991,ASV4655,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2015,ASV4682,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2024,ASV4692,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2025,ASV4694,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2029,ASV4698,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2030,ASV4699,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2031,ASV4700,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2049,ASV4727,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2057,ASV4736,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2059,ASV4738,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2065,ASV4746,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2066,ASV4747,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2073,ASV4755,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2076,ASV4758,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2083,ASV4765,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2086,ASV4768,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2087,ASV4769,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2102,ASV4784,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2113,ASV4798,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2122,ASV4808,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2123,ASV4809,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2087,ASV4811,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2128,ASV4815,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2129,ASV4816,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2134,ASV4822,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2135,ASV4823,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2136,ASV4824,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2144,ASV4832,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2145,ASV4833,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2155,ASV4845,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2156,ASV4846,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2157,ASV4847,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2159,ASV4849,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2167,ASV4857,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2168,ASV4858,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2169,ASV4859,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2179,ASV4871,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2180,ASV4872,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2181,ASV4873,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2182,ASV4874,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2183,ASV4875,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2184,ASV4876,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2185,ASV4877,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2186,ASV4878,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2187,ASV4879,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2202,ASV4897,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2203,ASV4898,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2204,ASV4899,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2207,ASV4902,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2208,ASV4903,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2216,ASV4912,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2217,ASV4913,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2222,ASV4920,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2223,ASV4921,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2224,ASV4922,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2225,ASV4923,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2226,ASV4924,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2227,ASV4925,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2228,ASV4926,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2232,ASV4930,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2242,ASV4941,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2243,ASV4942,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2244,ASV4943,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2246,ASV4945,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2247,ASV4946,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2255,ASV4955,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2256,ASV4956,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2257,ASV4957,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2258,ASV4958,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2259,ASV4959,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2260,ASV4960,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2261,ASV4961,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2262,ASV4962,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2263,ASV4963,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2264,ASV4964,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2265,ASV4965,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2266,ASV4966,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2267,ASV4967,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2268,ASV4968,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2269,ASV4969,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2270,ASV4970,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2274,ASV4975,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2275,ASV4976,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2276,ASV4977,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2277,ASV4978,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2278,ASV4979,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2279,ASV4980,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2280,ASV4981,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2281,ASV4982,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2282,ASV4983,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2283,ASV4984,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2284,ASV4985,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2268,ASV4986,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2286,ASV4987,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2292,ASV4993,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2293,ASV4994,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2296,ASV4997,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2222,ASV4998,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2298,ASV4999,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2299,ASV5000,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2300,ASV5001,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2301,ASV5002,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2302,ASV5003,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2303,ASV5004,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2304,ASV5005,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2306,ASV5007,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2310,ASV5011,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2312,ASV5013,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2313,ASV5014,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2314,ASV5015,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2315,ASV5016,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2316,ASV5017,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2317,ASV5018,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2318,ASV5019,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2319,ASV5020,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2320,ASV5021,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2321,ASV5022,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2322,ASV5023,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2323,ASV5024,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2324,ASV5025,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2325,ASV5026,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2326,ASV5027,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2327,ASV5028,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2328,ASV5029,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2329,ASV5030,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2330,ASV5031,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2331,ASV5032,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2332,ASV5033,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2333,ASV5034,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2334,ASV5035,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2341,ASV5042,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2344,ASV5045,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2345,ASV5046,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2346,ASV5047,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2347,ASV5048,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2348,ASV5049,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2349,ASV5050,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2350,ASV5051,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2351,ASV5052,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2352,ASV5053,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2353,ASV5054,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2356,ASV5057,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2357,ASV5058,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2358,ASV5059,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2359,ASV5060,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2360,ASV5061,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2361,ASV5062,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2362,ASV5063,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2363,ASV5064,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2364,ASV5065,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2365,ASV5066,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2366,ASV5067,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2367,ASV5068,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2368,ASV5069,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2369,ASV5070,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2370,ASV5071,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2371,ASV5072,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2372,ASV5073,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2373,ASV5074,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2374,ASV5075,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2375,ASV5076,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2376,ASV5077,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2377,ASV5078,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2379,ASV5080,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2387,ASV5091,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2389,ASV5093,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2390,ASV5094,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2391,ASV5095,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2392,ASV5096,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2393,ASV5097,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2394,ASV5098,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2395,ASV5099,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2396,ASV5100,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2397,ASV5101,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2398,ASV5102,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2399,ASV5103,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2400,ASV5104,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2401,ASV5105,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2402,ASV5106,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2403,ASV5107,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2404,ASV5108,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2405,ASV5109,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2406,ASV5110,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2407,ASV5111,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2408,ASV5112,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2409,ASV5113,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motu2410,ASV5114,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
