sample_name,motu,reads_adjust_sample,motu_pa,found_taxa_motu,common_name_motu,rank_motu,location,macroveg_group,macroveg_community,pcr_rep,reads_raw_sample,asv,raw_reads,sample_id,site,date,year,depth,spatial_rep,geo_location_name,experiment,temperature_c_surface,salinity_ppt_surface,p_h_surface,temperature_c_bottom,salinity_ppt_bottom,p_h_bottom,bottom_depth_m,lat,long,substrate,freshwater_input,beach_length,exposure,seed_asv,ctrl_mean,reads_adjust,found_taxa_asv,common_name_asv,rank_asv,kingdom,phylum,class,order,family,genus,freshwater_only
edna0063,motu12,808,1,Artedius lateralis,Smoothhead sculpin,species,gog1,seagrass,zostera,rep2,808,ASV13,808,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV13,0,808,Artedius lateralis,Smoothhead sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0
edna0063,motu14,1788,1,Oncorhynchus tshawytscha,Chinook salmon,species,gog1,seagrass,zostera,rep2,1788,ASV15,855,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV15,0,855,Oncorhynchus tshawytscha,Chinook salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0063,motu15,3625,1,Sebastes,Rockfish species,genus,gog1,seagrass,zostera,rep2,3625,ASV16,1433,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV16,0,1433,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0063,motu34,1644,1,Enophrys bison,Buffalo sculpin,species,gog1,seagrass,zostera,rep2,1644,ASV38,1644,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV38,0,1644,Enophrys bison,Buffalo sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Enophrys,0
edna0063,motu35,1842,1,Aulorhynchus flavidus,Tube-snout,species,gog1,seagrass,zostera,rep2,1842,ASV39,1030,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV39,0,1030,Aulorhynchus flavidus,Tube-snout,species,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0
edna0063,motu18,1700,1,Xiphister,Prickleback species,genus,gog1,seagrass,zostera,rep2,1830,ASV41,1092,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV20,0,1092,Xiphister,Prickleback species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Xiphister,0
edna0063,motu40,1615,1,Ascelichthys rhodorus,Rosylip sculpin,species,gog1,seagrass,zostera,rep2,1852,ASV45,736,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV45,0,736,Ascelichthys rhodorus,Rosylip sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Ascelichthys,0
edna0063,motu54,594,1,Artedius lateralis,Smoothhead sculpin,species,gog1,seagrass,zostera,rep2,594,ASV63,594,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV63,0,594,Artedius lateralis,Smoothhead sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0
edna0063,motu55,39,1,Lepidopsetta,Sole species,genus,gog1,seagrass,zostera,rep2,39,ASV64,39,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV64,0,39,Lepidopsetta,Sole species,genus,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Lepidopsetta,0
edna0063,motu101,843,1,Oncorhynchus nerka,Sockeye salmon,species,gog1,seagrass,zostera,rep2,843,ASV192,843,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV192,0,843,Oncorhynchus nerka,Sockeye salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0063,motu35,1842,1,Aulorhynchus flavidus,Tube-snout,species,gog1,seagrass,zostera,rep2,1842,ASV317,485,edna0063-rep2,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV39,0,485,Aulorhynchus flavidus,Tube-snout,species,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0
edna0063,motu1,1234,1,Clupea pallasii,Pacific herring,species,gog1,seagrass,zostera,rep3,1807,ASV1,683,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV1,0,683,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0063,motu2,18002,1,Cymatogaster aggregata,Shiner perch,species,gog1,seagrass,zostera,rep3,18849,ASV2,7130,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV2,0,7130,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0063,motu3,3543,1,Ammodytes personatus,Pacific sandlance,species,gog1,seagrass,zostera,rep3,3545,ASV3,2092,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV3,0,2092,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0063,motu6,4419,1,Hexagrammos decagrammus,Kelp greenling,species,gog1,seagrass,zostera,rep3,4486,ASV6,691,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV6,0,691,Hexagrammos decagrammus,Kelp greenling,species,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0
edna0063,motu7,1117,1,Leptocottus armatus,Pacific staghorn sculpin,species,gog1,seagrass,zostera,rep3,1572,ASV7,835,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV7,0,835,Leptocottus armatus,Pacific staghorn sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0
edna0063,motu8,2562,1,Pleuronectidae,Flatfish family,family,gog1,seagrass,zostera,rep3,2696,ASV8,1594,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV8,0,1594,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0063,motu14,1788,1,Oncorhynchus tshawytscha,Chinook salmon,species,gog1,seagrass,zostera,rep3,1788,ASV15,809,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV15,0,809,Oncorhynchus tshawytscha,Chinook salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0063,motu15,3625,1,Sebastes,Rockfish species,genus,gog1,seagrass,zostera,rep3,3625,ASV16,1874,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV16,0,1874,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0063,motu18,1700,1,Xiphister,Prickleback species,genus,gog1,seagrass,zostera,rep3,1830,ASV20,608,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV20,0,608,Xiphister,Prickleback species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Xiphister,0
edna0063,motu23,1015,1,Scorpaenichthys marmoratus,Cabezon,species,gog1,seagrass,zostera,rep3,1015,ASV25,641,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV25,0,641,Scorpaenichthys marmoratus,Cabezon,species,Eukaryota,Chordata,Teleostei,Perciformes,Jordaniidae,Scorpaenichthys,0
edna0063,motu19,1144,1,Citharichthys stigmaeus,Speckled sanddab,species,gog1,seagrass,zostera,rep3,1148,ASV28,456,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV21,4,452,Citharichthys stigmaeus,Speckled sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0063,motu32,675,1,Gobiesox maeandricus,Northern clingfish,species,gog1,seagrass,zostera,rep3,675,ASV36,675,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV36,0,675,Gobiesox maeandricus,Northern clingfish,species,Animalia,Chordata,Teleostei,Gobiesociformes,Gobiesocidae,Gobiesox,0
edna0063,motu33,648,1,Oligocottus maculosus,Tidepool sculpin,species,gog1,seagrass,zostera,rep3,648,ASV37,459,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV37,0,459,Oligocottus maculosus,Tidepool sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
edna0063,motu40,1615,1,Ascelichthys rhodorus,Rosylip sculpin,species,gog1,seagrass,zostera,rep3,1852,ASV45,673,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV45,0,673,Ascelichthys rhodorus,Rosylip sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Ascelichthys,0
edna0063,motu52,664,1,Gibbonsia montereyensis,Crevice kelpfish,species,gog1,seagrass,zostera,rep3,664,ASV61,486,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV61,0,486,Gibbonsia montereyensis,Crevice kelpfish,species,Animalia,Chordata,Teleostei,Blenniiformes,Clinidae,Gibbonsia,0
edna0063,motu57,704,1,Syngnathus californiensis,Bay pipefish,species,gog1,seagrass,zostera,rep3,704,ASV67,375,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV67,0,375,Syngnathus californiensis,Bay pipefish,species,Eukaryota,Chordata,Teleostei,Syngnathiformes,Syngnathidae,Syngnathus,0
edna0063,motu10,3148,1,Anoplarchus,Cockscomb species,genus,gog1,seagrass,zostera,rep3,3148,ASV77,148,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV11,0,148,Anoplarchus,Cockscomb species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Anoplarchus,0
edna0063,motu3,3543,1,Ammodytes personatus,Pacific sandlance,species,gog1,seagrass,zostera,rep3,3545,ASV84,488,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV3,0,488,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0063,motu16,749,1,Apodichthys flavidus,Penpoint gunnel,species,gog1,seagrass,zostera,rep3,977,ASV169,749,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV17,0,749,Apodichthys flavidus,Penpoint gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0
edna0063,motu249,78,1,Pleuronectidae,Flatfish family,family,gog1,seagrass,zostera,rep3,78,ASV759,78,edna0063-rep3,2018_gog1_surface,2018-07-15,2018,surface,3,edna_gog1_30,surface,13.4,31.41,8.06,13.3,31.39,8.07,2,51.92409382,-128.4690359,mud,n,200,se,ASV759,0,78,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0064,motu1,11981,1,Clupea pallasii,Pacific herring,species,gog4,seagrass,zostera,rep1,13011,ASV1,2258,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV1,1030,1228,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0064,motu2,4143,1,Cymatogaster aggregata,Shiner perch,species,gog4,seagrass,zostera,rep1,4990,ASV2,1142,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV2,847,295,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0064,motu3,5912,1,Ammodytes personatus,Pacific sandlance,species,gog4,seagrass,zostera,rep1,5914,ASV3,499,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV3,0,499,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0064,motu4,1018,1,Sebastes,Rockfish species,genus,gog4,seagrass,zostera,rep1,1018,ASV4,283,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV4,0,283,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0064,motu6,6543,1,Hexagrammos decagrammus,Kelp greenling,species,gog4,seagrass,zostera,rep1,6610,ASV6,868,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV6,67,801,Hexagrammos decagrammus,Kelp greenling,species,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0
edna0064,motu8,3582,1,Pleuronectidae,Flatfish family,family,gog4,seagrass,zostera,rep1,3716,ASV8,456,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV8,134,322,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0064,motu8,3582,1,Pleuronectidae,Flatfish family,family,gog4,seagrass,zostera,rep1,3716,ASV10,450,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV8,0,450,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0064,motu14,473,1,Oncorhynchus tshawytscha,Chinook salmon,species,gog4,seagrass,zostera,rep1,473,ASV15,76,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV15,0,76,Oncorhynchus tshawytscha,Chinook salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0064,motu15,284,1,Sebastes,Rockfish species,genus,gog4,seagrass,zostera,rep1,284,ASV16,124,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV16,0,124,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0064,motu16,1992,1,Apodichthys flavidus,Penpoint gunnel,species,gog4,seagrass,zostera,rep1,2374,ASV17,657,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV17,382,275,Apodichthys flavidus,Penpoint gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0
edna0064,motu17,735,1,Hexagrammos,Greenling species,genus,gog4,seagrass,zostera,rep1,735,ASV19,258,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV19,0,258,Hexagrammos,Greenling species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0
edna0064,motu19,560,1,Citharichthys stigmaeus,Speckled sanddab,species,gog4,seagrass,zostera,rep1,560,ASV21,72,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV21,0,72,Citharichthys stigmaeus,Speckled sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0064,motu21,130,1,Citharichthys sordidus,Pacific sanddab,species,gog4,seagrass,zostera,rep1,130,ASV23,130,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV23,0,130,Citharichthys sordidus,Pacific sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0064,motu29,168,1,Anarrhichthys ocellatus,Wolf eel,species,gog4,seagrass,zostera,rep1,168,ASV32,168,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV32,0,168,Anarrhichthys ocellatus,Wolf eel,species,Eukaryota,Chordata,Teleostei,Perciformes,Anarhichadidae,Anarrhichthys,0
edna0064,motu18,861,1,Xiphister,Prickleback species,genus,gog4,seagrass,zostera,rep1,861,ASV41,114,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV20,0,114,Xiphister,Prickleback species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Xiphister,0
edna0064,motu37,665,1,Liparis florae,Tidepool snailfish,species,gog4,seagrass,zostera,rep1,730,ASV42,65,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV42,434,0,Liparis florae,Tidepool snailfish,species,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
edna0064,motu39,806,1,Jordania zonope,Longfin sculpin,species,gog4,seagrass,zostera,rep1,806,ASV44,244,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV44,0,244,Jordania zonope,Longfin sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Jordaniidae,Jordania,0
edna0064,motu40,950,1,Ascelichthys rhodorus,Rosylip sculpin,species,gog4,seagrass,zostera,rep1,1014,ASV45,64,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV45,237,0,Ascelichthys rhodorus,Rosylip sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Ascelichthys,0
edna0064,motu41,411,1,Synchirus gilli,Manacled sculpin,species,gog4,seagrass,zostera,rep1,411,ASV46,100,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV46,0,100,Synchirus gilli,Manacled sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Synchirus,0
edna0064,motu55,111,1,Lepidopsetta,Sole species,genus,gog4,seagrass,zostera,rep1,111,ASV64,111,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV64,0,111,Lepidopsetta,Sole species,genus,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Lepidopsetta,0
edna0064,motu58,2029,1,Trichodon trichodon,Pacific sandfish,species,gog4,seagrass,zostera,rep1,2029,ASV69,278,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV69,0,278,Trichodon trichodon,Pacific sandfish,species,Eukaryota,Chordata,Teleostei,Perciformes,Trichodontidae,Trichodon,0
edna0064,motu74,72,1,Apodichthys flavidus,Penpoint gunnel,species,gog4,seagrass,zostera,rep1,72,ASV96,72,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV96,0,72,Apodichthys flavidus,Penpoint gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0
edna0064,motu112,719,1,Percis,Percis poacher species,genus,gog4,seagrass,zostera,rep1,719,ASV228,118,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV228,0,118,Percis,Percis poacher species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Agonidae,Percis,0
edna0064,motu119,193,1,Anoplarchus,Cockscomb species,genus,gog4,seagrass,zostera,rep1,193,ASV254,193,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV254,0,193,Anoplarchus,Cockscomb species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Anoplarchus,0
edna0064,motu49,340,1,Clinocottus globiceps,Mosshead sculpin,species,gog4,seagrass,zostera,rep1,340,ASV641,151,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV56,0,151,Clinocottus globiceps,Mosshead sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
edna0064,motu18,861,1,Xiphister,Prickleback species,genus,gog4,seagrass,zostera,rep1,861,ASV683,121,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV20,0,121,Xiphister,Prickleback species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Xiphister,0
edna0064,motu246,79,1,Oligocottus maculosus,Tidepool sculpin,species,gog4,seagrass,zostera,rep1,79,ASV756,79,edna0064-rep1,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV756,0,79,Oligocottus maculosus,Tidepool sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
edna0064,motu1,11981,1,Clupea pallasii,Pacific herring,species,gog4,seagrass,zostera,rep2,13011,ASV1,4743,edna0064-rep2,2018_gog4_surface,2018-07-15,2018,surface,1,edna_gog4_00,surface,13.2,31.43,8.09,12.2,31.46,8.05,3.5,51.90325188,-128.4390671,mud,n,150,se,ASV1,0,4743,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
